"DeploymentSqlID","DeploymentJobID","SqlStatement","ExecuteDate","ActiveFlag"
"126","1","update tblProductSearchAttribReln set MarkedForDeletion = 0, WorkflowStatus = 'LIVE', DeploymentJobId = 0, LastModifiedDate = getdate() from tblDeploymentQueue_U q, tblProductSearchAttribReln cms where q.KeyNameValue = cms.ProdSearchAttribRelnID and q.TableName = 'tblProductSearchAttribReln' and q.DeploymentJobID = 1 and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"127","1","insert into tblDeploymentQueue_U (TableName, KeyName, KeyNameValue, RecordAction, DeploymentJobID, DeploymentDate, DeployedBy, ActiveFlag) select 'tblProductGrid', 'ProductGridID', ProductGridID, case MarkedForDeletion when 1 then 'DELETE' else 'INSERT' end , 1, getdate(), 'System Administrator', 1 from tblProductGrid where UPPER(WorkflowStatus) = 'PENDING DEPLOYMENT'","2007-03-18 21:51:30","0"
"128","1","delete tblProductGrid_LIVE from tblDeploymentQueue_U q, tblProductGrid_LIVE l where q.KeyNameValue = l.ProductGridID and q.DeploymentJobID = 1 and q.TableName = 'tblProductGrid' and UPPER(q.RecordAction) in ('DELETE','INSERT') and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"129","1","insert into tblProductGrid_LIVE select fn_a.ProductGridName, fn_a.BusinessUnitID, fn_a.PublishDate, fn_a.ExpirationDate, fn_a.WorkflowStatus, fn_a.LastModifiedDate, fn_a.LastModifiedBy, fn_a.ActiveFlag, fn_a.MarkedForDeletion, fn_a.DeploymentJobID, fn_a.ProductGridID from tblProductGrid fn_a, tblDeploymentQueue_U q where q.KeyNameValue = fn_a.ProductGridID and q.DeploymentJobID = 1 and q.TableName = 'tblProductGrid' and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"130","1","update tblProductGrid_LIVE set MarkedForDeletion = 0, WorkflowStatus = 'LIVE', DeploymentJobId = 1 from tblDeploymentQueue_U q, tblProductGrid_LIVE l where q.KeyNameValue = l.ProductGridID and q.TableName = 'tblProductGrid' and q.DeploymentJobID = 1 and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"131","1","delete tblProductGrid from tblDeploymentQueue_U q, tblProductGrid cms where q.KeyNameValue = cms.ProductGridID and q.DeploymentJobID = 1 and q.TableName = 'tblProductGrid' and UPPER(q.RecordAction) = 'DELETE' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"132","1","update tblProductGrid set MarkedForDeletion = 0, WorkflowStatus = 'LIVE', DeploymentJobId = 0, LastModifiedDate = getdate() from tblDeploymentQueue_U q, tblProductGrid cms where q.KeyNameValue = cms.ProductGridID and q.TableName = 'tblProductGrid' and q.DeploymentJobID = 1 and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"133","1","insert into tblDeploymentQueue_U (TableName, KeyName, KeyNameValue, RecordAction, DeploymentJobID, DeploymentDate, DeployedBy, ActiveFlag) select 'tblProductGridRowDef', 'ProductGridRowDefID', ProductGridRowDefID, case MarkedForDeletion when 1 then 'DELETE' else 'INSERT' end , 1, getdate(), 'System Administrator', 1 from tblProductGridRowDef where UPPER(WorkflowStatus) = 'PENDING DEPLOYMENT'","2007-03-18 21:51:30","0"
"134","1","delete tblProductGridRowDef_LIVE from tblDeploymentQueue_U q, tblProductGridRowDef_LIVE l where q.KeyNameValue = l.ProductGridRowDefID and q.DeploymentJobID = 1 and q.TableName = 'tblProductGridRowDef' and UPPER(q.RecordAction) in ('DELETE','INSERT') and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"135","1","insert into tblProductGridRowDef_LIVE select fn_a.ProductGridID, fn_a.RowNumber, fn_a.ProductID, fn_a.PublishDate, fn_a.ExpirationDate, fn_a.WorkflowStatus, fn_a.LastModifiedDate, fn_a.LastModifiedBy, fn_a.ActiveFlag, fn_a.MarkedForDeletion, fn_a.DeploymentJobID, fn_a.ProductGridRowDefID from tblProductGridRowDef fn_a, tblDeploymentQueue_U q where q.KeyNameValue = fn_a.ProductGridRowDefID and q.DeploymentJobID = 1 and q.TableName = 'tblProductGridRowDef' and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"136","1","update tblProductGridRowDef_LIVE set MarkedForDeletion = 0, WorkflowStatus = 'LIVE', DeploymentJobId = 1 from tblDeploymentQueue_U q, tblProductGridRowDef_LIVE l where q.KeyNameValue = l.ProductGridRowDefID and q.TableName = 'tblProductGridRowDef' and q.DeploymentJobID = 1 and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"137","1","delete tblProductGridRowDef from tblDeploymentQueue_U q, tblProductGridRowDef cms where q.KeyNameValue = cms.ProductGridRowDefID and q.DeploymentJobID = 1 and q.TableName = 'tblProductGridRowDef' and UPPER(q.RecordAction) = 'DELETE' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"138","1","update tblProductGridRowDef set MarkedForDeletion = 0, WorkflowStatus = 'LIVE', DeploymentJobId = 0, LastModifiedDate = getdate() from tblDeploymentQueue_U q, tblProductGridRowDef cms where q.KeyNameValue = cms.ProductGridRowDefID and q.TableName = 'tblProductGridRowDef' and q.DeploymentJobID = 1 and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"139","1","insert into tblDeploymentQueue_U (TableName, KeyName, KeyNameValue, RecordAction, DeploymentJobID, DeploymentDate, DeployedBy, ActiveFlag) select 'tblProductGridColDef', 'ProductGridColDefID', ProductGridColDefID, case MarkedForDeletion when 1 then 'DELETE' else 'INSERT' end , 1, getdate(), 'System Administrator', 1 from tblProductGridColDef where UPPER(WorkflowStatus) = 'PENDING DEPLOYMENT'","2007-03-18 21:51:30","0"
"140","1","delete tblProductGridColDef_LIVE from tblDeploymentQueue_U q, tblProductGridColDef_LIVE l where q.KeyNameValue = l.ProductGridColDefID and q.DeploymentJobID = 1 and q.TableName = 'tblProductGridColDef' and UPPER(q.RecordAction) in ('DELETE','INSERT') and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"141","1","insert into tblProductGridColDef_LIVE select fn_a.ProductGridID, fn_a.ColumnNumber, fn_a.AttribTypeID, fn_a.PublishDate, fn_a.ExpirationDate, fn_a.WorkflowStatus, fn_a.LastModifiedDate, fn_a.LastModifiedBy, fn_a.ActiveFlag, fn_a.MarkedForDeletion, fn_a.DeploymentJobID, fn_a.ProductGridColDefID from tblProductGridColDef fn_a, tblDeploymentQueue_U q where q.KeyNameValue = fn_a.ProductGridColDefID and q.DeploymentJobID = 1 and q.TableName = 'tblProductGridColDef' and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"142","1","update tblProductGridColDef_LIVE set MarkedForDeletion = 0, WorkflowStatus = 'LIVE', DeploymentJobId = 1 from tblDeploymentQueue_U q, tblProductGridColDef_LIVE l where q.KeyNameValue = l.ProductGridColDefID and q.TableName = 'tblProductGridColDef' and q.DeploymentJobID = 1 and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"143","1","delete tblProductGridColDef from tblDeploymentQueue_U q, tblProductGridColDef cms where q.KeyNameValue = cms.ProductGridColDefID and q.DeploymentJobID = 1 and q.TableName = 'tblProductGridColDef' and UPPER(q.RecordAction) = 'DELETE' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"144","1","update tblProductGridColDef set MarkedForDeletion = 0, WorkflowStatus = 'LIVE', DeploymentJobId = 0, LastModifiedDate = getdate() from tblDeploymentQueue_U q, tblProductGridColDef cms where q.KeyNameValue = cms.ProductGridColDefID and q.TableName = 'tblProductGridColDef' and q.DeploymentJobID = 1 and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"145","1","insert into tblDeploymentQueue_U (TableName, KeyName, KeyNameValue, RecordAction, DeploymentJobID, DeploymentDate, DeployedBy, ActiveFlag) select 'tblProductGridModule', 'ProductGridModuleID', ProductGridModuleID, case MarkedForDeletion when 1 then 'DELETE' else 'INSERT' end , 1, getdate(), 'System Administrator', 1 from tblProductGridModule where UPPER(WorkflowStatus) = 'PENDING DEPLOYMENT'","2007-03-18 21:51:30","0"
"146","1","delete tblProductGridModule_LIVE from tblDeploymentQueue_U q, tblProductGridModule_LIVE l where q.KeyNameValue = l.ProductGridModuleID and q.DeploymentJobID = 1 and q.TableName = 'tblProductGridModule' and UPPER(q.RecordAction) in ('DELETE','INSERT') and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"147","1","insert into tblProductGridModule_LIVE select fn_a.ProductGridTitle, fn_a.ProductGridBlurb, fn_a.ProductGridID, fn_a.ModuleOrder, fn_a.PublishDate, fn_a.ExpirationDate, fn_a.WorkflowStatus, fn_a.LastModifiedDate, fn_a.LastModifiedBy, fn_a.ActiveFlag, fn_a.MarkedForDeletion, fn_a.DeploymentJobID, fn_a.ProductGridModuleID from tblProductGridModule fn_a, tblDeploymentQueue_U q where q.KeyNameValue = fn_a.ProductGridModuleID and q.DeploymentJobID = 1 and q.TableName = 'tblProductGridModule' and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"148","1","update tblProductGridModule_LIVE set MarkedForDeletion = 0, WorkflowStatus = 'LIVE', DeploymentJobId = 1 from tblDeploymentQueue_U q, tblProductGridModule_LIVE l where q.KeyNameValue = l.ProductGridModuleID and q.TableName = 'tblProductGridModule' and q.DeploymentJobID = 1 and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"149","1","delete tblProductGridModule from tblDeploymentQueue_U q, tblProductGridModule cms where q.KeyNameValue = cms.ProductGridModuleID and q.DeploymentJobID = 1 and q.TableName = 'tblProductGridModule' and UPPER(q.RecordAction) = 'DELETE' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"150","1","update tblProductGridModule set MarkedForDeletion = 0, WorkflowStatus = 'LIVE', DeploymentJobId = 0, LastModifiedDate = getdate() from tblDeploymentQueue_U q, tblProductGridModule cms where q.KeyNameValue = cms.ProductGridModuleID and q.TableName = 'tblProductGridModule' and q.DeploymentJobID = 1 and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"151","1","insert into tblDeploymentQueue_U (TableName, KeyName, KeyNameValue, RecordAction, DeploymentJobID, DeploymentDate, DeployedBy, ActiveFlag) select 'tblSideNavProdCategory', 'ProdCatID', ProdCatID, case MarkedForDeletion when 1 then 'DELETE' else 'INSERT' end , 1, getdate(), 'System Administrator', 1 from tblSideNavProdCategory where UPPER(WorkflowStatus) = 'PENDING DEPLOYMENT'","2007-03-18 21:51:30","0"
"152","1","delete tblSideNavProdCategory_LIVE from tblDeploymentQueue_U q, tblSideNavProdCategory_LIVE l where q.KeyNameValue = l.ProdCatID and q.DeploymentJobID = 1 and q.TableName = 'tblSideNavProdCategory' and UPPER(q.RecordAction) in ('DELETE','INSERT') and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"153","1","insert into tblSideNavProdCategory_LIVE select fn_a.CategoryName, fn_a.BusinessUnitID, fn_a.MarketID, fn_a.CategoryOrder, fn_a.PublishDate, fn_a.ExpirationDate, fn_a.WorkflowStatus, fn_a.LastModifiedDate, fn_a.LastModifiedBy, fn_a.ActiveFlag, fn_a.MarkedForDeletion, fn_a.DeploymentJobID, fn_a.ProdCatID from tblSideNavProdCategory fn_a, tblDeploymentQueue_U q where q.KeyNameValue = fn_a.ProdCatID and q.DeploymentJobID = 1 and q.TableName = 'tblSideNavProdCategory' and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"154","1","update tblSideNavProdCategory_LIVE set MarkedForDeletion = 0, WorkflowStatus = 'LIVE', DeploymentJobId = 1 from tblDeploymentQueue_U q, tblSideNavProdCategory_LIVE l where q.KeyNameValue = l.ProdCatID and q.TableName = 'tblSideNavProdCategory' and q.DeploymentJobID = 1 and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"155","1","delete tblSideNavProdCategory from tblDeploymentQueue_U q, tblSideNavProdCategory cms where q.KeyNameValue = cms.ProdCatID and q.DeploymentJobID = 1 and q.TableName = 'tblSideNavProdCategory' and UPPER(q.RecordAction) = 'DELETE' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"156","1","update tblSideNavProdCategory set MarkedForDeletion = 0, WorkflowStatus = 'LIVE', DeploymentJobId = 0, LastModifiedDate = getdate() from tblDeploymentQueue_U q, tblSideNavProdCategory cms where q.KeyNameValue = cms.ProdCatID and q.TableName = 'tblSideNavProdCategory' and q.DeploymentJobID = 1 and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"157","1","insert into tblDeploymentQueue_U (TableName, KeyName, KeyNameValue, RecordAction, DeploymentJobID, DeploymentDate, DeployedBy, ActiveFlag) select 'tblPageModuleReln', 'PageModuleRelnID', PageModuleRelnID, case MarkedForDeletion when 1 then 'DELETE' else 'INSERT' end , 1, getdate(), 'System Administrator', 1 from tblPageModuleReln where UPPER(WorkflowStatus) = 'PENDING DEPLOYMENT'","2007-03-18 21:51:30","0"
"158","1","delete tblPageModuleReln_LIVE from tblDeploymentQueue_U q, tblPageModuleReln_LIVE l where q.KeyNameValue = l.PageModuleRelnID and q.DeploymentJobID = 1 and q.TableName = 'tblPageModuleReln' and UPPER(q.RecordAction) in ('DELETE','INSERT') and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"159","1","insert into tblPageModuleReln_LIVE select fn_a.PageID, fn_a.SourceID, fn_a.SourceName, fn_a.ModuleOrder, fn_a.ShowTitle, fn_a.PublishDate, fn_a.ExpirationDate, fn_a.WorkflowStatus, fn_a.LastModifiedDate, fn_a.LastModifiedBy, fn_a.ActiveFlag, fn_a.MarkedForDeletion, fn_a.DeploymentJobID, fn_a.PageModuleRelnID from tblPageModuleReln fn_a, tblDeploymentQueue_U q where q.KeyNameValue = fn_a.PageModuleRelnID and q.DeploymentJobID = 1 and q.TableName = 'tblPageModuleReln' and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"160","1","update tblPageModuleReln_LIVE set MarkedForDeletion = 0, WorkflowStatus = 'LIVE', DeploymentJobId = 1 from tblDeploymentQueue_U q, tblPageModuleReln_LIVE l where q.KeyNameValue = l.PageModuleRelnID and q.TableName = 'tblPageModuleReln' and q.DeploymentJobID = 1 and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"161","1","delete tblPageModuleReln from tblDeploymentQueue_U q, tblPageModuleReln cms where q.KeyNameValue = cms.PageModuleRelnID and q.DeploymentJobID = 1 and q.TableName = 'tblPageModuleReln' and UPPER(q.RecordAction) = 'DELETE' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
"162","1","update tblPageModuleReln set MarkedForDeletion = 0, WorkflowStatus = 'LIVE', DeploymentJobId = 0, LastModifiedDate = getdate() from tblDeploymentQueue_U q, tblPageModuleReln cms where q.KeyNameValue = cms.PageModuleRelnID and q.TableName = 'tblPageModuleReln' and q.DeploymentJobID = 1 and UPPER(q.RecordAction) = 'INSERT' and q.ActiveFlag = 1","2007-03-18 21:51:30","0"
